"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,0.157065,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,-1.439373,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,-0.954654,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,-0.940906,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,-1.164138,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,-1.353648,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,-0.855412,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,0.353505,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,1.438892,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,0.353149,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,-1.173021,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,-0.896142,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,-0.718606,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-0.542855,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,0.849051,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,-2.231042,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-1.420839,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-2.751607,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,0,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.244707,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-0.190114,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,0.444444,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.505689,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,0.063532,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.870915,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-0.494569,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,0.784344,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,0.287035,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,-0.651801,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,-0.637749,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,0.884923,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,0.126905,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,-0.699798,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-1.218317,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,0.678437,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.042275,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,-0.184833,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-0.1071,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,-0.252214,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-0.38816,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.085288,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.24779,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,0.115904,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,-0.173888,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,-8.317278,,
"BEL","Belgium","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,5.525268,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-1.992842,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,6.081718,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-2.520787,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-1.219657,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,6.451049,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,5.005994,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,2.330592,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,7.661678,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,5.833756,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.980869,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,7.075839,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,5.896636,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,4.662724,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-5.60975,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,3.560791,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.906146,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,3.022599,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.97485,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,0.528441,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,-3.036137,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.098173,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.933794,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.50151,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,2.882006,,
"RUS","Russia","T_GDPEMP_V","GDP per person employed, constant prices","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,-1.120732,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,-0.190224,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,-1.117187,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,-1.606193,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,-1.310968,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,-1.561803,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,0.945676,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,-1.428083,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,-1.015775,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,-0.968444,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,-0.954226,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,-1.441443,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,-1.063898,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,-0.343226,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,-0.831025,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,0.27933,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,-0.501393,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,-0.111982,,
"LUX","Luxembourg","T_HRSAV","Average hours worked per person employed","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,1.233184,,
