"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2013","2013",82.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2014","2014",81.2,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2015","2015",80.8,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2016","2016",77.6,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2017","2017",78.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2018","2018",78.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2019","2019",78.8,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2020","2020",79.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2010","2010",13.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2011","2011",17.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2012","2012",14.4,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2013","2013",16.1,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2014","2014",14.2,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2015","2015",14.9,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2016","2016",14.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2017","2017",15.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2018","2018",14.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2019","2019",17.3,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2020","2020",16.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2011","2011",4,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2014","2014",4.2,"D","Difference in methodology"
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2017","2017",3.6,"D","Difference in methodology"
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2010","2010",76.1,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2011","2011",76.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2012","2012",77.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2013","2013",77.2,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2014","2014",76,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2015","2015",74.5,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2016","2016",72.4,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2017","2017",74.7,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2018","2018",73.6,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2019","2019",73.1,,
"PRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","SWE","Sweden","2020","2020",73.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2010","2010",20.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2011","2011",17.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2012","2012",17.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2013","2013",19.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2014","2014",19.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2015","2015",20.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2016","2016",20.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2017","2017",19.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2018","2018",19.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2019","2019",17.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","ESP","Spain","2020","2020",20.4,,
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2011","2011",4,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2014","2014",4.4,"D","Difference in methodology"
"PRHSTBAH","Bad/very bad health, total aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2017","2017",3.7,"D","Difference in methodology"
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2010","2010",17.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2011","2011",19.2,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2012","2012",15.7,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2013","2013",16,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2014","2014",15.1,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2015","2015",15.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2016","2016",15.5,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2017","2017",15.3,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2018","2018",16.6,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2019","2019",18,,
"PRHSFFAH","Fair (not good, not bad) health, females aged 15+","PERCALEF","% of population (crude rate)","NOR","Norway","2020","2020",16.6,,
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2011","2011",4,"D","Difference in methodology"
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2014","2014",4.6,"D","Difference in methodology"
"PRHSFBAH","Bad/very bad health, females aged 15+","PERCALEF","% of population (crude rate)","AUS","Australia","2017","2017",3.9,"D","Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",28.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",28,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",26.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",28,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",27.3,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",27.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",27.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",27.9,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",27.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",30,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",28.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2013","2013",68.3,"B; D","Break; Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2015","2015",62.3,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2017","2017",64.1,"D","Difference in methodology"
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2020","2020",54,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","CHL","Chile","2021","2021",54,"B; D","Break; Difference in methodology"
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2010","2010",14.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2011","2011",16.8,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2012","2012",17.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2013","2013",18,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2014","2014",21.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2015","2015",21.6,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2016","2016",22.2,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2017","2017",18.1,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2018","2018",19.4,,
"PRHSTFAH","Fair (not good, not bad) health, total aged 15+","PERCALEF","% of population (crude rate)","GBR","United Kingdom","2019","2019",19.7,"B","Break"
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",26.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",26.6,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",24.5,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",26,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",26.2,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",26.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",25.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",25.8,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",25.7,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",27.4,,
"PRHSMFAH","Fair (not good, not bad) health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",25.6,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2010","2010",83.4,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2011","2011",83.6,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2012","2012",83,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2013","2013",83.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2014","2014",83.3,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2015","2015",83.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2016","2016",82.7,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2017","2017",82.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2018","2018",83.9,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2019","2019",84.1,,
"PRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","IRL","Ireland","2020","2020",84.3,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ISL","Iceland","2010","2010",4.2,,
"PRHSMBAH","Bad/very bad health, males aged 15+","PERCALEF","% of population (crude rate)","ISL","Iceland","2011","2011",5.1,,
