"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,40.6547050476074,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,38.7821006774902,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,6.36865949630737,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,3.04100680351257,,
"PRT","Portugal","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,1.52501714229584,,
"PRT","Portugal","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,4.65399646759033,,
"PRT","Portugal","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,5.20712184906006,,
"PRT","Portugal","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,6.10876369476318,,
"PRT","Portugal","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,20.7446384429932,,
"PRT","Portugal","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,30.4945106506348,,
"PRT","Portugal","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,21.453239440918,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,52.692626953125,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,60.0488510131836,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,54.9083557128906,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,10.0316753387451,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,7.34622716903686,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,8.14854907989502,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,3.80579161643982,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,10.6863975524902,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,2.72665762901306,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,60.5073738098144,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,60.4997367858887,,
"SVK","Slovak Republic","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,63.991569519043,,
"ESP","Spain","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,61.602970123291,,
"ESP","Spain","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,51.267993927002,,
"ESP","Spain","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,54.1433029174805,,
"ESP","Spain","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,8.69806480407715,,
"ESP","Spain","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,4.76851034164429,,
"ESP","Spain","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,4.76281833648682,,
"ESP","Spain","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,6.93424367904663,,
"ESP","Spain","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,3.98938083648682,,
"ESP","Spain","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,12.3170547485352,,
"ESP","Spain","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,15.9296646118164,,
"ESP","Spain","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,35.8011016845703,,
"ESP","Spain","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,34.7976150512695,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,62.5918846130371,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,58.404224395752,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,58.9549713134766,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,3.47348809242248,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,4.24447965621948,,
"SWE","Sweden","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,3.82932877540588,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,28.5137062072754,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,27.6829738616943,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,25.7341442108154,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,54.3644676208496,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,52.8953742980957,,
"SWE","Sweden","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,52.2723236083984,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,46.5095443725586,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,59.0627555847168,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,55.8272972106934,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,49.6050033569336,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,45.4005813598633,,
"TUR","Türkiye","QWE","Quality of the working environment","1_1_2","Long working hours","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,44.4476280212402,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,19.5190105438232,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,6.32320642471314,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_1","Work autonomy and learning opportunities","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,10.6141538619995,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,28.2779960632324,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,23.4553394317627,,
"TUR","Türkiye","QWE","Quality of the working environment","1_2_2","Training and learning","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,25.4148445129394,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,58.5924644470215,,
"GBR","United Kingdom","QWE","Quality of the working environment","1_1_1","Physical health risk factors","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,59.0572547912598,,
